rebal_date,exit_date,sell_date,sold_code,entry_price,sell_price,loss_pct
2024-09-30,2024-12-02,2024-10-10,301061.SZ,64.0,54.0,-0.15625
2024-09-30,2024-12-02,2024-10-10,605259.SH,16.1,14.07,-0.12608695652173918
2024-09-30,2024-12-02,2024-10-10,688360.SH,17.97,15.2,-0.15414579855314414
2024-09-30,2024-12-02,2024-10-10,001289.SZ,18.45,15.88,-0.13929539295392945
2024-09-30,2024-12-02,2024-10-10,688557.SH,21.38,18.64,-0.12815715622076695
2024-09-30,2024-12-02,2024-10-10,002969.SZ,3.54,3.04,-0.14124293785310738
2024-09-30,2024-12-02,2024-10-10,688646.SH,35.1,30.0,-0.14529914529914534
2024-09-30,2024-12-02,2024-10-10,300834.SZ,23.39,20.55,-0.12141941000427536
2024-09-30,2024-12-02,2024-10-10,605488.SH,14.69,12.94,-0.1191286589516678
2024-09-30,2024-12-02,2024-10-10,688480.SH,35.6,28.83,-0.19016853932584277
2024-09-30,2024-12-02,2024-10-10,688377.SH,17.0,14.8,-0.12941176470588234
2024-09-30,2024-12-02,2024-10-10,000530.SZ,4.84,4.4,-0.09090909090909083
2024-09-30,2024-12-02,2024-10-10,603150.SH,29.85,25.91,-0.13199329983249586
2024-09-30,2024-12-02,2024-10-10,920735.BJ,34.33,28.28,-0.17623070200990376
2024-09-30,2024-12-02,2024-10-10,002774.SZ,7.15,6.28,-0.12167832167832171
2024-09-30,2024-12-02,2024-10-10,603928.SH,9.08,7.87,-0.1332599118942731
2024-09-30,2024-12-02,2024-10-10,603579.SH,15.99,14.16,-0.11444652908067543
2024-09-30,2024-12-02,2024-10-10,603898.SH,9.5,8.15,-0.14210526315789473
2024-09-30,2024-12-02,2024-10-10,688181.SH,23.34,20.4,-0.12596401028277637
2024-09-30,2024-12-02,2024-10-10,001323.SZ,35.82,30.97,-0.1353992183137912
2024-09-30,2024-12-02,2024-10-10,301115.SZ,17.88,14.91,-0.16610738255033553
2024-09-30,2024-12-02,2024-10-10,002394.SZ,8.28,7.26,-0.12318840579710144
2024-09-30,2024-12-02,2024-10-10,605138.SH,6.14,5.48,-0.10749185667752437
2024-09-30,2024-12-02,2024-10-10,603798.SH,9.4,8.18,-0.1297872340425532
2024-09-30,2024-12-02,2024-10-10,603630.SH,12.38,10.73,-0.13327948303715675
2024-09-30,2024-12-02,2024-10-10,301322.SZ,28.1,24.31,-0.1348754448398577
2024-09-30,2024-12-02,2024-10-10,300873.SZ,20.0,16.89,-0.15549999999999997
2024-09-30,2024-12-02,2024-10-10,002303.SZ,3.75,3.22,-0.1413333333333333
2024-09-30,2024-12-02,2024-10-11,003033.SZ,28.55,25.05,-0.12259194395796846
2024-09-30,2024-12-02,2024-10-11,603163.SH,28.22,24.48,-0.1325301204819277
2024-09-30,2024-12-02,2024-10-14,688370.SH,21.3,18.3,-0.14084507042253525
2024-09-30,2024-12-02,2024-10-14,603759.SH,7.13,6.31,-0.11500701262272095
2024-09-30,2024-12-02,2024-10-14,002328.SZ,5.53,4.82,-0.12839059674502706
2024-09-30,2024-12-02,2024-10-14,605389.SH,22.55,19.87,-0.11884700665188463
2024-09-30,2024-12-02,2024-10-14,605208.SH,7.95,6.84,-0.13962264150943404
2024-09-30,2024-12-02,2024-10-14,601616.SH,3.53,3.07,-0.13031161473087816
2024-09-30,2024-12-02,2024-10-14,603926.SH,9.85,8.45,-0.14213197969543157
2024-09-30,2024-12-02,2024-10-14,002560.SZ,6.7,5.9,-0.11940298507462688
2024-09-30,2024-12-02,2024-10-14,605288.SH,38.0,33.06,-0.1299999999999999
2024-09-30,2024-12-02,2024-10-14,001359.SZ,25.32,21.99,-0.13151658767772523
2024-09-30,2024-12-02,2024-10-14,605066.SH,6.48,5.63,-0.13117283950617287
2024-09-30,2024-12-02,2024-10-14,003025.SZ,16.33,13.89,-0.14941824862216768
2024-09-30,2024-12-02,2024-10-14,920522.BJ,18.66,16.41,-0.12057877813504825
2024-09-30,2024-12-02,2024-10-16,603681.SH,13.83,12.0,-0.13232104121475052
2024-09-30,2024-12-02,2024-10-16,002286.SZ,7.93,6.89,-0.1311475409836066
2024-09-30,2024-12-02,2024-10-17,603788.SH,14.75,12.93,-0.12338983050847463
2024-09-30,2024-12-02,2024-10-18,603817.SH,6.0,5.25,-0.125
2024-09-30,2024-12-02,2024-11-18,002734.SZ,8.48,7.48,-0.11792452830188682
2024-11-29,2025-01-02,2024-12-26,688480.SH,31.59,27.85,-0.11839189616967394
2024-11-29,2025-01-02,2024-12-31,301322.SZ,25.78,22.4,-0.13110938712179998
2024-12-31,2025-02-05,2025-01-13,002303.SZ,3.58,3.13,-0.12569832402234637
2024-12-31,2025-02-05,2025-01-13,688350.SH,13.79,11.9,-0.13705583756345174
2024-12-31,2025-02-05,2025-01-27,688253.SH,36.39,29.46,-0.19043693322341304
2025-03-31,2025-06-03,2025-04-07,301187.SZ,38.11,30.3,-0.204933088428234
2025-03-31,2025-06-03,2025-04-08,300196.SZ,11.19,9.36,-0.16353887399463807
2025-03-31,2025-06-03,2025-04-08,301115.SZ,13.92,12.35,-0.11278735632183912
2025-03-31,2025-06-03,2025-04-08,688726.SH,44.28,34.85,-0.2129629629629629
2025-03-31,2025-06-03,2025-04-08,920239.BJ,40.3,32.08,-0.20397022332506198
2025-03-31,2025-06-03,2025-04-08,300877.SZ,13.74,12.51,-0.08951965065502188
2025-03-31,2025-06-03,2025-04-08,301305.SZ,17.32,14.73,-0.14953810623556585
2025-03-31,2025-06-03,2025-04-08,300801.SZ,17.26,14.02,-0.18771726535341837
2025-03-31,2025-06-03,2025-04-08,301631.SZ,121.7,97.98,-0.19490550534100248
2025-03-31,2025-06-03,2025-04-08,688308.SH,18.95,15.69,-0.17203166226912925
2025-03-31,2025-06-03,2025-04-08,301246.SZ,13.74,12.01,-0.12590975254730719
2025-03-31,2025-06-03,2025-04-08,688485.SH,9.9,8.77,-0.11414141414141421
2025-03-31,2025-06-03,2025-04-08,301151.SZ,15.28,12.78,-0.16361256544502623
2025-03-31,2025-06-03,2025-04-08,301391.SZ,36.95,31.83,-0.13856562922868754
2025-03-31,2025-06-03,2025-04-08,001389.SZ,55.0,45.53,-0.1721818181818182
2025-03-31,2025-06-03,2025-04-08,300434.SZ,8.25,7.16,-0.13212121212121208
2025-03-31,2025-06-03,2025-04-08,002973.SZ,12.14,10.48,-0.13673805601317957
2025-03-31,2025-06-03,2025-04-08,301617.SZ,49.62,43.32,-0.12696493349455862
2025-03-31,2025-06-03,2025-04-08,688679.SH,10.75,8.44,-0.21488372093023256
2025-03-31,2025-06-03,2025-04-08,301362.SZ,40.0,32.8,-0.18000000000000005
2025-03-31,2025-06-03,2025-04-08,603194.SH,37.31,32.01,-0.14205306888233726
2025-03-31,2025-06-03,2025-04-08,688115.SH,37.6,31.26,-0.16861702127659572
2025-03-31,2025-06-03,2025-04-08,301102.SZ,10.66,8.7,-0.18386491557223272
2025-03-31,2025-06-03,2025-04-08,688267.SH,26.99,22.2,-0.17747313819933308
2025-03-31,2025-06-03,2025-04-08,301330.SZ,28.12,22.4,-0.20341394025604564
2025-03-31,2025-06-03,2025-04-08,300243.SZ,9.65,8.22,-0.14818652849740932
2025-03-31,2025-06-03,2025-04-08,301222.SZ,27.45,22.99,-0.16247723132969039
2025-03-31,2025-06-03,2025-04-08,301148.SZ,19.12,16.6,-0.13179916317991625
2025-03-31,2025-06-03,2025-04-08,688719.SH,29.6,24.8,-0.16216216216216217
2025-03-31,2025-06-03,2025-04-08,688551.SH,27.58,24.6,-0.10804931109499627
2025-03-31,2025-06-03,2025-04-08,301310.SZ,32.23,25.5,-0.20881166614955005
2025-03-31,2025-06-03,2025-04-08,301168.SZ,27.4,23.12,-0.1562043795620437
2025-03-31,2025-06-03,2025-04-08,301252.SZ,34.51,27.29,-0.20921472037090694
2025-03-31,2025-06-03,2025-04-08,688073.SH,49.16,38.98,-0.2070789259560618
2025-03-31,2025-06-03,2025-04-08,300632.SZ,12.72,10.08,-0.20754716981132082
2025-03-31,2025-06-03,2025-04-08,301468.SZ,22.52,19.8,-0.1207815275310834
2025-03-31,2025-06-03,2025-04-08,688448.SH,29.39,23.44,-0.20244981286151753
2025-03-31,2025-06-03,2025-04-08,301179.SZ,17.67,14.51,-0.1788341822297681
2025-03-31,2025-06-03,2025-04-08,300969.SZ,85.46,68.8,-0.19494500351041422
2025-03-31,2025-06-03,2025-04-08,301265.SZ,9.13,7.84,-0.14129244249726192
2025-03-31,2025-06-03,2025-04-08,300834.SZ,20.51,17.98,-0.12335446123842031
2025-03-31,2025-06-03,2025-04-08,688163.SH,17.8,15.2,-0.1460674157303371
2025-03-31,2025-06-03,2025-04-09,603681.SH,14.06,11.4,-0.18918918918918914
2025-03-31,2025-06-03,2025-04-09,603310.SH,18.35,16.09,-0.12316076294277933
2025-03-31,2025-06-03,2025-04-09,603150.SH,33.59,26.01,-0.22566239952366784
2025-03-31,2025-06-03,2025-04-09,603726.SH,16.08,13.27,-0.1747512437810944
2025-03-31,2025-06-03,2025-04-09,605288.SH,39.62,33.65,-0.15068147400302878
2025-03-31,2025-06-03,2025-04-09,001311.SZ,28.45,23.19,-0.1848857644991212
2025-03-31,2025-06-03,2025-04-09,603926.SH,10.36,8.45,-0.18436293436293438
2025-03-31,2025-06-03,2025-04-09,603051.SH,24.9,21.11,-0.15220883534136542
2025-03-31,2025-06-03,2025-05-08,300969.SZ,68.8,56.88,-0.17325581395348832
2025-03-31,2025-06-03,2025-05-27,301617.SZ,43.32,37.4,-0.13665743305632505
2025-03-31,2025-06-03,2025-05-28,301252.SZ,27.29,23.06,-0.15500183217295715
2025-05-30,2025-08-01,2025-06-11,001311.SZ,27.08,20.1,-0.2577548005908419
2025-05-30,2025-08-01,2025-06-13,920239.BJ,43.59,32.2,-0.26129846295021797
2025-05-30,2025-08-01,2025-06-18,301109.SZ,20.86,15.05,-0.2785234899328859
2025-07-31,2025-10-09,2025-08-11,603051.SH,27.7,20.33,-0.2660649819494585
2025-07-31,2025-10-09,2025-08-28,605189.SH,17.03,14.69,-0.13740458015267187
2025-07-31,2025-10-09,2025-09-17,001323.SZ,32.25,28.38,-0.12
2025-09-30,2025-12-01,2025-10-20,301199.SZ,27.57,24.55,-0.10953935437069273
2025-09-30,2025-12-01,2025-10-30,603173.SH,50.44,43.01,-0.14730372720063445
2025-09-30,2025-12-01,2025-11-05,301500.SZ,18.32,15.85,-0.13482532751091703
2025-09-30,2025-12-01,2025-11-13,301187.SZ,27.37,24.03,-0.12203142126415778
2025-09-30,2025-12-01,2025-11-21,688370.SH,28.0,24.35,-0.13035714285714284
2025-09-30,2025-12-01,2025-11-21,301199.SZ,25.7,22.5,-0.1245136186770428
2025-09-30,2025-12-01,2025-11-24,301317.SZ,33.23,28.88,-0.13090580800481488
2025-09-30,2025-12-01,2025-11-24,688726.SH,46.5,40.9,-0.12043010752688177
2025-09-30,2025-12-01,2025-11-24,301613.SZ,52.45,45.99,-0.12316491897044801
2025-09-30,2025-12-01,2025-11-24,002849.SZ,15.1,13.28,-0.1205298013245033
2025-09-30,2025-12-01,2025-11-24,301281.SZ,34.37,29.4,-0.14460285132382888
2025-09-30,2025-12-01,2025-11-24,920068.BJ,19.35,16.66,-0.13901808785529723
2025-09-30,2025-12-01,2025-11-24,688750.SH,21.33,18.59,-0.12845757149554615
2025-11-28,2026-01-05,2025-12-17,301588.SZ,20.08,17.67,-0.12001992031872499
2025-11-28,2026-01-05,2025-12-23,688726.SH,42.93,35.09,-0.18262287444677372
2026-01-30,2026-04-01,2026-03-04,688073.SH,59.8,51.9,-0.13210702341137126
2026-01-30,2026-04-01,2026-03-04,301275.SZ,59.23,50.92,-0.14030052338342047
2026-01-30,2026-04-01,2026-03-06,001328.SZ,40.03,34.89,-0.12840369722707967
2026-01-30,2026-04-01,2026-03-09,601133.SH,18.2,15.5,-0.14835164835164827
2026-01-30,2026-04-01,2026-03-16,301315.SZ,59.18,51.75,-0.12554917201757354
2026-01-30,2026-04-01,2026-03-17,688370.SH,29.36,25.86,-0.11920980926430513
2026-01-30,2026-04-01,2026-03-18,300163.SZ,5.5,4.77,-0.1327272727272728
2026-01-30,2026-04-01,2026-03-20,688721.SH,48.0,42.18,-0.12124999999999997
2026-01-30,2026-04-01,2026-03-20,301275.SZ,50.27,42.02,-0.16411378555798684
2026-01-30,2026-04-01,2026-03-23,605189.SH,15.48,13.02,-0.1589147286821706
2026-01-30,2026-04-01,2026-03-23,300920.SZ,41.65,36.25,-0.1296518607442977
2026-01-30,2026-04-01,2026-03-23,301528.SZ,67.9,58.9,-0.13254786450662748
2026-01-30,2026-04-01,2026-03-24,688459.SH,10.06,8.85,-0.12027833001988075
2026-01-30,2026-04-01,2026-03-24,301356.SZ,22.64,20.21,-0.10733215547703179
2026-01-30,2026-04-01,2026-03-24,001380.SZ,23.2,19.98,-0.13879310344827578
2026-01-30,2026-04-01,2026-03-24,603153.SH,17.48,15.22,-0.12929061784897022
2026-01-30,2026-04-01,2026-03-24,301199.SZ,24.3,21.71,-0.10658436213991773
2026-01-30,2026-04-01,2026-03-24,603725.SH,10.21,8.59,-0.15866797257590604
2026-01-30,2026-04-01,2026-03-24,603065.SH,8.89,7.6,-0.1451068616422948
2026-01-30,2026-04-01,2026-03-24,301339.SZ,14.68,12.96,-0.1171662125340599
2026-01-30,2026-04-01,2026-03-24,301092.SZ,36.0,32.49,-0.09749999999999992
2026-01-30,2026-04-01,2026-03-24,603375.SH,38.99,34.8,-0.10746345216722253
2026-01-30,2026-04-01,2026-03-24,688056.SH,36.8,32.92,-0.10543478260869554
2026-01-30,2026-04-01,2026-03-24,301280.SZ,58.79,51.88,-0.11753699608777002
2026-01-30,2026-04-01,2026-03-24,301328.SZ,53.0,45.58,-0.14
2026-01-30,2026-04-01,2026-03-24,603819.SH,12.57,11.16,-0.11217183770883055
2026-01-30,2026-04-01,2026-03-24,603637.SH,12.48,10.99,-0.11939102564102566
2026-01-30,2026-04-01,2026-03-24,603125.SH,18.64,16.63,-0.10783261802575117
2026-01-30,2026-04-01,2026-03-24,301202.SZ,42.0,36.0,-0.1428571428571429
2026-01-30,2026-04-01,2026-03-24,301366.SZ,35.46,30.9,-0.12859560067681897
2026-01-30,2026-04-01,2026-03-24,001314.SZ,47.09,41.37,-0.12146952643873443
2026-01-30,2026-04-01,2026-03-24,301387.SZ,59.0,49.72,-0.1572881355932204
2026-01-30,2026-04-01,2026-03-24,605186.SH,22.01,18.94,-0.1394820536119945
2026-01-30,2026-04-01,2026-03-24,603135.SH,11.5,9.9,-0.13913043478260867
2026-01-30,2026-04-01,2026-03-24,688370.SH,25.12,22.05,-0.1222133757961783
2026-01-30,2026-04-01,2026-03-27,688273.SH,44.0,38.28,-0.13
2026-01-30,2026-04-01,2026-03-31,301563.SZ,163.96,142.49,-0.13094657233471574
2026-03-31,2026-06-01,2026-04-07,688813.SH,48.0,42.33,-0.11812500000000004
2026-03-31,2026-06-01,2026-05-06,301280.SZ,53.38,44.51,-0.16616710378418886
2026-03-31,2026-06-01,2026-05-11,300932.SZ,13.35,10.87,-0.18576779026217227
2026-03-31,2026-06-01,2026-05-15,001380.SZ,21.02,18.46,-0.12178877259752607
2026-03-31,2026-06-01,2026-05-19,920068.BJ,21.39,18.56,-0.1323048153342684
2026-03-31,2026-06-01,2026-05-20,301310.SZ,40.39,31.06,-0.2309977717256747
2026-03-31,2026-06-01,2026-05-21,603210.SH,17.62,15.22,-0.1362088535754824
2026-03-31,2026-06-01,2026-05-25,603886.SH,12.65,11.11,-0.12173913043478268
2026-03-31,2026-06-01,2026-06-01,301199.SZ,22.76,19.42,-0.14674868189806678
2026-03-31,2026-06-01,2026-06-01,301398.SZ,48.25,41.28,-0.14445595854922277
2026-03-31,2026-06-01,2026-06-01,301280.SZ,46.97,40.78,-0.13178624654034488
